gene	SPE_score	SEL_score
LOC101928438	0.9	1.74801474695025
LOC101928443	1	3.16227766016838
LOC101928445	1	3.16227766016838
LOC101928446	1	3.16227766016838
LOC101928453	0.969565217391304	1.19670329047433
LOC101928464	0.95	0.86066296582387
LOC101928471	1	3.16227766016838
LOC101928489	0.847619047619048	0.321309176715592
LOC101928504	0.866666666666667	0.553283335172488
LOC101928505	1	2.18898758942728
LOC101928509	1	3.16227766016838
LOC101928510	0.933333333333333	2.16024689946929
LOC101928516	1	3.16227766016838
LOC101928517	0.966666666666667	2.10818510677892
LOC101928519	0.990909090909091	1.34943975572124
LOC101928530	0.88	0.558760270138963
LOC101928540	1	3.16227766016838
LOC101928565	1	2.10818510677892
LOC101928583	1	3.16227766016838
LOC101928590	1	3.16227766016838
LOC101928595	0.92	0.819849763747358
LOC101928596	0.909090909090909	0.823257300310472
LOC101928617	0.913333333333333	0.499432784842929
LOC101928650	0.988888888888889	1.41421356237309
LOC101928651	1	3.16227766016838
LOC101928659	0.9	0.606777413651243
LOC101928661	0.98	2.62936879248872
LOC101928673	1	3.16227766016838
LOC101928674	0.870588235294118	0.459476241221047
LOC101928696	0.9625	1.57167302786545
LOC101928708	1	3.16227766016838
LOC101928718	0.844444444444444	0.357944609716767
LOC101928725	0.966666666666667	0.986013297183269
LOC101928728	0.7625	0.495367966610836
LOC101928730	1	3.16227766016838
LOC101928731	0.946666666666667	1.02581671705428
LOC101928737	0.94	1.14867072934085
LOC101928739	0.955555555555555	0.72975638311578
LOC101928767	1	1.4142135623731
LOC101928791	1	3.16227766016838
LOC101928796	0.922222222222222	0.655505530106345
LOC101928804	1	3.16227766016838
LOC101928809	0.966666666666667	2.18898758942728
LOC101928812	0.957894736842105	0.741768833866657
LOC101928820	0.971428571428571	1.04099772759668
LOC101928823	1	3.16227766016838
LOC101928834	1	3.16227766016838
LOC101928837	0.838461538461538	0.682059887487297
LOC101928841	0.985714285714286	2.02415963358185
LOC101928844	1	3.16227766016838
LOC101928847	0.966666666666667	1.05409255338946
LOC101928855	0.95	1.72848324290045
LOC101928858	1	3.16227766016838
LOC101928865	0.930769230769231	1.33471003306335
LOC101928881	0.981818181818182	1.6637054561547
LOC101928882	0.985714285714286	1.84466196843155
LOC101928896	0.971428571428571	1.69320436306111
LOC101928902	0.944444444444444	1.07538950387012
LOC101928907	0.983333333333333	1.17610371764081
LOC101928909	0.953333333333333	1.0883809088526
LOC101928924	1	3.16227766016838
LOC101928937	1	3.16227766016838
LOC101928942	1	3.16227766016838
LOC101928943	0.95	0.785674201318386
LOC101928977	0.968421052631579	0.432049379893857
LOC101928988	0.966666666666667	1.64570147151096
LOC101928994	0.938461538461538	1.27873867054748
LOC101929054	0.9	0.371573762722806
LOC101929057	0.946666666666667	1.02581671705428
LOC101929066	1	1.4142135623731
LOC101929076	0.89	0.570104285589459
LOC101929089	0.923076923076923	0.71147464977586
LOC101929095	1	3.16227766016838
LOC101929099	0.958333333333333	0.810826397181778
LOC101929106	0.966666666666667	2.18898758942728
LOC101929109	1	3.16227766016838
LOC101929116	1	2.24982852570184
LOC101929122	0.978947368421053	1.26427991232257
LOC101929128	0.933333333333333	2.16024689946929
LOC101929130	0.984615384615385	1.18634202800348
LOC101929134	0.971428571428571	0.972883373078792
LOC101929140	1	1.78809365290653
LOC101929147	1	1.29099444873581
LOC101929154	1	3.16227766016838
LOC101929159	0.990909090909091	0.86066296582387
LOC101929161	0.972727272727273	1.69030850945703
LOC101929162	1	1.69967317119759
LOC101929163	0.95	1.61015297179883
LOC101929165	1	3.16227766016838
LOC101929172	1	3.16227766016838
LOC101929188	0.933333333333333	0.507718207057594
LOC101929199	1	3.16227766016838
LOC101929210	0.985714285714286	1.29099444873581
LOC101929217	0.878787878787879	0.609379506683223
LOC101929224	0.933333333333333	1.4142135623731
LOC101929229	0.965	0.525235737930436
LOC101929231	0.942857142857143	0.558760270138963
LOC101929234	0.941666666666667	0.721221220740157
LOC101929237	0.99	2.11904651358147
LOC101929241	0.98	2.10818510677892
LOC101929243	0.84	0.633286617191204
LOC101929268	0.964285714285714	1.83079232957117
LOC101929269	0.954545454545454	1.61911326897712
LOC101929282	1	3.16227766016838
LOC101929295	0.964	0.696009386247014
LOC101929297	0.975	1.31233464566864
LOC101929319	1	2.24982852570184
LOC101929331	0.81578947368421	0.731422876227092
LOC101929340	0.955555555555555	0.962819659257363
LOC101929353	1	1.78809365290653
LOC101929372	0.933333333333333	2.16024689946929
LOC101929380	0.928571428571429	1.30585103039368
LOC101929384	0.98	1.36365974540373
LOC101929411	0.933333333333333	0.790569415042095
LOC101929420	1	3.16227766016838
LOC101929431	0.933333333333333	0.52704627669473
LOC101929439	1	2.24982852570184
LOC101929445	0.966666666666667	1.31729031435398
LOC101929448	1	3.16227766016838
LOC101929452	1	1.76226301808389
LOC101929460	1	2.14882638318392
LOC101929464	0.8	0.40908744508101
LOC101929470	0.988235294117647	1.77964275830397
LOC101929473	1	3.16227766016838
LOC101929488	0.983333333333333	1.07538950387012
LOC101929504	0.986666666666667	2.14882638318392
LOC101929516	1	1.4142135623731
LOC101929517	0.967857142857143	1.10374148798499
LOC101929523	0.942857142857143	0.422072372035882
LOC101929524	0.966666666666667	0.936971158568409
LOC101929528	1	3.16227766016838
LOC101929532	0.957142857142857	1.15470053837925
LOC101929536	0.933333333333333	0.74535599249993
LOC101929538	0.963157894736842	1.27175351462946
LOC101929541	0.945833333333333	0.686696900906649
LOC101929549	1	3.16227766016838
LOC101929551	0.97	2.29483598310405
LOC101929552	0.959090909090909	0.514558542537867
LOC101929570	1	3.16227766016838
LOC101929574	0.919047619047619	0.848658710347216
LOC101929577	1	3.16227766016838
LOC101929584	1	3.16227766016838
LOC101929586	0.970588235294118	1.92609073722069
LOC101929595	0.95625	0.870772109321728
LOC101929596	0.946153846153846	0.849836585598797
LOC101929622	0.975	1.18634202800348
LOC101929626	0.922222222222222	1.02909075293571
LOC101929633	0.952941176470588	0.869226987360353
LOC101929634	0.892857142857143	0.954092228480328
LOC101929657	0.980769230769231	0.704280554572594
LOC101929679	1	2.53859103528797
LOC101929680	1	3.16227766016838
LOC101929698	0.961904761904762	1.16597284164743
LOC101929705	0.916	0.437191395043431
LOC101929709	0.925	0.663256584627815
LOC101929710	0.975	0.736357401145817
LOC101929715	0.961538461538461	0.86066296582387
LOC101929718	0.928571428571429	1.0243938285881
LOC101929719	0.958333333333333	0.73627385707916
LOC101929726	0.8375	0.882345530773797
LOC101929741	0.944444444444444	0.786074953296151
LOC101929753	1	3.16227766016838
LOC101929762	0.958333333333333	1.33131334876611
LOC101929767	0.7875	0.339934634239519
LOC101929882	0.95	0.682929219058732
LOC101929897	0.9	0.352766841475279
LOC101929901	0.95	2.24982852570184
LOC101929926	1	3.16227766016838
LOC101929935	0.978571428571429	1.11091886072277
LOC101930010	0.932142857142857	0.593799594012326
LOC101930071	0.9	0.765780486227235
LOC101930085	0.96875	0.882345530773797
LOC101930094	0.973913043478261	0.596151838155859
LOC101930114	1	2.13490588299618
LOC101930370	0.9625	0.851725413488194
LOC101930452	1	2.33770242069211
LOC102031319	0.9625	1.38534902432272
LOC102467080	0.933333333333333	0.339934634239519
LOC102467081	1	3.16227766016838
LOC102467216	1	3.16227766016838
LOC102467222	1	3.16227766016838
LOC102503427	0.95	0.742816441701434
LOC102546229	1	3.16227766016838
LOC102546294	0.988888888888889	1.24721912892465
LOC102606465	0.968181818181818	0.867035501868787
LOC102723322	0.975	0.720082299823096
LOC102723330	1	3.16227766016838
LOC102723335	1	3.16227766016838
LOC102723344	0.978947368421053	0.984014214305389
LOC102723345	1	3.16227766016838
LOC102723354	0.852631578947369	0.317964705978155
LOC102723373	0.966666666666667	2.02415963358185
LOC102723385	0.992307692307692	0.903507902905251
LOC102723471	0.98	2.10818510677892
LOC102723493	0.914285714285714	0.579055886699293
LOC102723544	1	3.16227766016838
LOC102723557	0.935294117647059	0.838419850555191
LOC102723566	0.95	1.79161283295523
LOC102723582	1	1.61015297179883
LOC102723604	1	3.16227766016838
LOC102723640	1	2.10818510677892
LOC102723649	0.990909090909091	1.91646536785115
LOC102723665	0.944444444444444	0.838419850555191
LOC102723672	0.963157894736842	0.451456842606641
LOC102723692	1	3.16227766016838
LOC102723701	0.9625	0.635641726163728
LOC102723703	0.976470588235294	2.24982852570184
LOC102723727	0.982608695652174	0.856224241204923
LOC102723729	0.930769230769231	0.670786170338747
LOC102723766	0.891666666666667	0.679869268479038
LOC102723809	0.946153846153846	0.781735959970572
LOC102723824	0.825	0.404292850428071
LOC102723838	0.935294117647059	1.16399110110289
LOC102723895	0.97	1.3592162339178
LOC102724009	0.95	2.24982852570184
LOC102724050	0.9	0.5499387330648
LOC102724064	0.9	0.671854812358212
LOC102724084	1	3.16227766016838
LOC102724094	0.972727272727273	1.26884881852136
LOC102724152	1	3.16227766016838
LOC102724153	0.956	0.765780486227235
LOC102724156	1	3.16227766016838
LOC102724190	0.868421052631579	0.588768461446226
LOC102724264	1	3.16227766016838
LOC102724265	0.975	2.53859103528797
LOC102724297	0.946666666666667	0.649753964390142
LOC102724301	0.95	0.572291534311729
LOC102724323	0.9875	1.6751043845023
LOC102724360	0.909090909090909	0.792061901579343
LOC102724404	0.964705882352941	1.66572121892111
LOC102724421	1	3.16227766016838
LOC102724428	0.916129032258065	0.482589030076673
LOC102724434	1	2.75126233653653
LOC102724450	0.966666666666667	1.0243938285881
LOC102724467	0.9125	0.704677688534831
LOC102724484	0.972727272727273	1.75610370615103
LOC102724502	1	3.16227766016838
LOC102724511	0.977777777777778	1.68447783147725
LOC102724532	0.941666666666667	0.677202072477852
LOC102724552	0.878947368421053	0.43179271456303
LOC102724555	1	3.16227766016838
LOC102724579	1	2.41522945769824
LOC102724596	0.876923076923077	0.617916324400718
LOC102724601	0.963636363636364	0.720082299823096
LOC102724623	0.9	2.10818510677892
LOC102724652	1	3.16227766016838
LOC102724659	0.966666666666667	2.10818510677892
LOC102724691	0.969230769230769	0.834197936713045
LOC102724708	0.866666666666667	0.635317336386968
LOC102724760	0.926666666666667	1.41839145496814
LOC102724776	1	2.10818510677892
LOC102724784	0.904545454545455	0.924075229158797
LOC102724804	0.981818181818182	1.58269737046266
LOC102724814	0.975	2.53859103528797
LOC102724908	1	2.33770242069211
LOC102724919	0.95	2.24982852570184
LOC102724927	0.85	0.785674201318386
LOC102724933	0.97	1.20540095113263
LOC102724958	0.990909090909091	2.1444732295132
LOC102725022	0.87027027027027	0.216575706219358
LOC102725254	0.777777777777778	0.525477216122412
LOC103352541	0.930769230769231	1.62905212796553
LOC103611081	1	2.46073704902771
LOC104054148	1	3.16227766016838
LOC104968399	0.95	0.606070997957214
LOC105274304	0.9	0.65734219812218
LOC105369187	0.968421052631579	0.869226987360353
LOC105369192	0.957142857142857	1.24721912892465
LOC105369340	0.966666666666667	1.29099444873581
LOC105369391	0.928571428571429	0.493441207202749
LOC105369438	0.978571428571429	1.14500402514952
LOC105369486	1	3.16227766016838
LOC105369595	1	3.16227766016838
LOC105369632	0.933333333333333	2.16024689946929
LOC105369691	0.992857142857143	0.846197011762656
LOC105369723	0.98	2.41522945769824
LOC105369739	0.95	1.69320436306111
LOC105369747	0.95625	1.06598119121352
LOC105369891	0.947619047619048	0.687815584134132
LOC105369911	1	3.16227766016838
LOC105369920	0.978571428571429	1.75487457531486
LOC105369921	0.985714285714286	0.843685697138191
LOC105369945	1	1.45932505961819
LOC105369971	0.95	1.42964881967547
LOC105370024	0.969230769230769	1.21029798917733
LOC105370203	0.933333333333333	0.666666666666667
LOC105370333	0.936363636363636	0.457373667971425
LOC105370424	1	3.16227766016838
LOC105370489	0.968421052631579	1.32329554941861
LOC105370526	0.925	0.766325851245657
LOC105370605	1	3.16227766016838
LOC105370619	0.923076923076923	1.24755589661782
LOC105370622	0.894736842105263	0.559812748506421
LOC105370697	0.975	2.16024689946929
LOC105370792	0.988888888888889	1.33333333333333
LOC105370802	0.89	0.690065559342354
LOC105370888	1	1.61015297179883
LOC105370941	0.95	0.654437445960423
LOC105370943	0.866666666666667	0.473537583815121
LOC105371038	0.9	0.671854812358212
LOC105371046	1	2.53859103528797
LOC105371049	0.96	1.22335548368239
LOC105371083	0.925	0.445565248811233
LOC105371184	0.871428571428571	0.60380736442456
LOC105371267	0.82	0.786074953296151
LOC105371414	0.988888888888889	2.3094010767585
LOC105371430	1	2.12438968884444
LOC105371433	0.917647058823529	0.597717940201604
LOC105371485	1	3.16227766016838
LOC105371506	0.98	1.40545673785261
LOC105371592	0.9125	0.351364184463153
LOC105371730	0.9	0.598436898731258
LOC105371789	0.8	1.1653431646335
LOC105371795	0.881818181818182	0.402538242949707
LOC105371814	0.9	0.558760270138963
LOC105371824	0.925	2.13490588299618
LOC105371849	0.8875	0.558048998853243
LOC105371880	1	3.16227766016838
LOC105371899	1	2.24982852570184
LOC105371907	0.95	1.29099444873581
LOC105371925	0.98	1.79161283295523
LOC105372071	0.9875	2.24982852570184
LOC105372179	1	3.16227766016838
LOC105372273	0.9	0.65734219812218
LOC105372280	1	3.16227766016838
LOC105372383	0.9125	1.30526001383008
LOC105372397	1	2.41522945769824
LOC105372419	1	1.9436506316151
LOC105372476	1	1.61015297179883
LOC105372480	0.866666666666667	0.767834071266528
LOC105372483	0.88	1.16971267064356
LOC105372493	0.966666666666667	0.623609564462324
LOC105372582	0.964285714285714	0.909915963501048
LOC105372653	0.9625	0.795995487064466
LOC105372672	0.961538461538461	1.69320436306111
LOC105372833	0.928571428571429	2.10818510677892
LOC105373031	0.985714285714286	0.986013297183269
LOC105373044	0.95	1.35526185435788
LOC105373100	1	3.16227766016838
LOC105373156	1	2.10818510677892
LOC105373185	0.966666666666667	1.29099444873581
LOC105373300	1	2.10818510677892
LOC105373378	1	3.16227766016838
LOC105373383	0.864705882352941	0.288675134594813
LOC105373496	0.84	0.48650425541052
LOC105373562	0.981818181818182	1.14956470622871
LOC105373609	1	3.16227766016838
LOC105373656	0.931818181818182	0.361484732391691
LOC105373805	0.988235294117647	0.875436838587695
LOC105373878	0.917647058823529	0.821719276324421
LOC105374344	0.992307692307692	1.78809365290653
LOC105374366	0.947368421052632	0.752851627301738
LOC105374389	1	3.16227766016838
LOC105374546	0.931818181818182	0.541290770659452
LOC105374620	1	3.16227766016838
LOC105374727	0.969230769230769	1.00172860976038
LOC105374952	0.971428571428571	1.33024333304207
LOC105374972	0.985714285714286	2.18898758942728
LOC105374988	0.733333333333333	0.429738331033993
LOC105375014	1	3.16227766016838
LOC105375075	1	3.16227766016838
LOC105375115	1	3.16227766016838
LOC105375218	0.95	0.521157306647048
LOC105375304	0.96	0.853313019410515
LOC105375396	1	3.16227766016838
LOC105375401	0.964705882352941	1.3447838503956
LOC105375429	1	3.16227766016838
LOC105375504	0.990909090909091	1.34943975572124
LOC105375545	0.95625	1.08550627890284
LOC105375650	0.953333333333333	1.57167302786545
LOC105375690	0.98	1.40545673785261
LOC105375713	0.958333333333333	1.38786967601462
LOC105375734	1	2.10818510677892
LOC105375744	0.988235294117647	0.909915963501048
LOC105375773	0.921428571428571	1.32329554941861
LOC105375787	0.946666666666667	1.64030826862851
LOC105375800	0.966666666666667	1.74801474695025
LOC105375843	1	3.16227766016838
LOC105376114	0.983333333333333	0.690065559342354
LOC105376194	0.966666666666667	2.10818510677892
LOC105376271	0.875	1.33024333304207
LOC105376306	0.85	0.6478835438717
LOC105376351	1	3.16227766016838
LOC105376365	1	3.16227766016838
LOC105376382	0.991666666666667	2.1159672857208
LOC105376480	1	3.16227766016838
LOC105376554	1	2.10818510677892
LOC105376671	0.916666666666667	0.720294807515437
LOC105376731	1	2.13490588299618
LOC105376736	1	0.942809041582063
LOC105376805	0.79	0.355001591811165
LOC105376975	0.975	1.24721912892465
LOC105377162	0.996153846153846	1.63830463185517
LOC105377348	1	2.24982852570184
LOC105377590	0.965	0.891115181857708
LOC105377621	0.95	0.785674201318386
LOC105377623	0.97	1.02884116142251
LOC105377716	1	2.24982852570184
LOC105377763	0.933333333333333	1.69967317119759
LOC105377924	1	3.16227766016838
LOC105378047	0.933333333333333	1.01835015443463
LOC105378052	1	1.51211817574238
LOC105378098	1	2.24982852570184
LOC105378137	1	1.9436506316151
LOC105378146	1	3.16227766016838
LOC105378183	1	3.16227766016838
LOC105378269	0.85	1.4142135623731
LOC105378330	0.98	1.69193803698234
LOC105378430	0.983333333333333	1.62184632056442
LOC105378591	0.933333333333333	0.929622251704528
LOC105378614	0.97	0.633286617191203
LOC105378663	0.966666666666667	0.733617369235792
LOC105378683	0.95	1.40545673785261
LOC105378828	0.935714285714286	0.76825265395354
LOC105378853	0.988888888888889	0.942809041582063
LOC105378933	1	2.10818510677892
LOC105379030	1	3.16227766016838
LOC105379143	1	3.16227766016838
LOC105379176	1	3.16227766016838
LOC105379183	0.9	0.52704627669473
LOC105379192	0.975	2.16024689946929
LOC105379194	0.94	1.29099444873581
LOC105379393	0.881818181818182	0.447903208238808
LOC105379514	0.968965517241379	1.6212652704769
LOC105747689	0.966666666666667	1.30585103039368
LOC105755953	1	3.16227766016838
LOC106660606	0.975	1.69967317119759
LOC106699570	0.88	0.558760270138963
LOC107001062	0.942857142857143	1.73813701814545
LOC107985033	1	3.16227766016838
LOC108783654	0.86	0.765780486227234
LOC115110	0.876923076923077	0.301929322679625
LOC143666	0.94	0.893650441230301
LOC145474	0.9875	1.61015297179883
LOC145694	0.872727272727273	0.686375342732467
LOC145783	0.91	0.460839492511007
LOC145845	0.97	2.17722356054911
LOC148413	0.958333333333333	0.484278001381509
LOC148696	0.96	1.65643115532629
LOC148709	0.93	0.73627385707916
LOC149373	1	2.41522945769824
LOC149684	0.938095238095238	1.10223288804354
LOC149950	0.988888888888889	2.16024689946929
LOC150051	1	1.02884116142251
LOC150776	0.907142857142857	0.72092846027933
LOC150935	0.992857142857143	1.6996731711976
LOC151174	0.933333333333333	0.816496580927726
LOC151484	1	3.16227766016838
LOC153684	0.633333333333333	0.351364184463153
LOC153910	1	3.16227766016838
LOC154449	0.994736842105263	1.63299316185545
LOC155060	0.914285714285714	0.72975638311578
LOC157273	1	2.3094010767585
LOC158434	0.95	1.37372676339167
LOC171391	0.909090909090909	0.882345530773797
LOC200772	0.944444444444444	2.13490588299618
LOC202181	0.98	2.62936879248872
LOC220729	0.946666666666667	0.71147464977586
LOC221122	0.955555555555555	1.77831188557946
LOC221946	0.835294117647059	0.300890311282813
LOC254028	1	3.16227766016838
LOC254896	0.953333333333333	1.00045903146783
LOC255187	0.966666666666667	1.07043604822209
LOC256880	0.92	0.819849763747358
LOC257396	0.916666666666667	0.417698447033037
LOC283028	0.85	1.4142135623731
LOC283038	1	3.16227766016838
LOC283045	0.98421052631579	1.84076879375605
LOC283194	0.983333333333333	1.65643115532629
LOC283214	0.957894736842105	0.553494117813825
LOC283299	1	2.24982852570184
LOC283332	1	2.16024689946929
LOC283335	0.9	1.29099444873581
LOC283575	0.692857142857143	0.298761164314498
LOC283710	1	3.16227766016838
LOC283731	0.983333333333333	2.13490588299618
LOC283856	0.97	0.945594303312091
LOC283922	0.94	0.513701166914081
LOC284009	0.9	2.10818510677892
LOC284023	0.75	0.336717514850737
LOC284080	0.895238095238095	0.693787622798897
LOC284241	0.933333333333333	0.507718207057594
LOC284395	1	3.16227766016838
LOC284454	0.542857142857143	0.25498177590045
LOC284632	1	2.10818510677892
LOC284788	1	3.16227766016838
LOC284798	0.98	1.64570147151096
LOC284865	0.957142857142857	1.63299316185545
LOC284950	0.993333333333333	2.41522945769824
LOC285000	0.975	1.64991582276861
LOC285043	0.95625	1.29708120784142
LOC285095	0.975	2.16024689946929
LOC285484	1	1.9436506316151
LOC285626	0.957142857142857	0.916245694581702
LOC285696	0.9775	0.81887357745873
LOC285762	1	3.16227766016838
LOC285766	1	3.16227766016838
LOC285804	0.946153846153846	0.927960727138337
LOC285847	0.846153846153846	0.670786170338747
LOC286059	0.911764705882353	0.566727937863977
LOC286178	0.966666666666667	1.56458194629322
LOC338963	1	2.24982852570184
LOC339059	0.964705882352941	1.3908513755374
LOC339260	1	2.10818510677892
LOC339529	0.985	1.10468631884983
LOC339803	0.9	0.65734219812218
LOC339807	0.835714285714286	0.326071370646015
LOC339862	1	3.16227766016838
LOC339874	0.9	0.666666666666667
LOC340017	1	3.16227766016838
LOC340090	0.975	1.33666251038423
LOC340357	0.991666666666667	1.62370668707565
LOC343052	1	3.16227766016838
LOC344967	0.992307692307692	1.26884881852136
LOC374443	0.928571428571429	0.814604349923066
LOC375196	1	1.41911553049387
LOC387810	1	1.70276489393682
LOC388282	0.870588235294118	0.546607759156222
LOC388780	0.99	1.38534902432272
LOC389199	0.925806451612903	0.665980442432651
LOC389247	0.977777777777778	1.16971267064356
LOC389332	1	3.16227766016838
LOC389602	0.961111111111111	1.10352969048312
LOC389641	0.866666666666667	0.759586419936851
LOC389705	0.973076923076923	0.783072623972295
LOC389765	0.981818181818182	0.814884542670292
LOC389895	0.98	2.62936879248872
LOC391322	0.918181818181818	1.10554159678513
LOC392232	1	2.10818510677892
LOC399815	0.970588235294118	0.736058048575219
LOC399886	0.992307692307692	1.31276654781812
LOC399975	0.96	1.75610370615103
LOC400002	1	3.16227766016838
LOC400464	0.966666666666667	2.10818510677892
LOC400553	1	3.16227766016838
LOC400684	0.915384615384615	0.65734219812218
LOC400706	1	2.16024689946929
LOC400710	1	1.29099444873581
LOC400867	0.991666666666667	1.9205111088281
LOC400927-CSNK1E	0.96	1.35526185435788
LOC400927	0.96	1.35526185435788
LOC400940	1	1.79161283295523
LOC401052	0.853333333333333	0.383280133084372
LOC401127	1	3.16227766016838
LOC401261	0.911111111111111	1.24165805482255
LOC401286	0.978571428571429	1.46862614204502
LOC401312	0.985714285714286	2.18898758942728
LOC401324	1	3.16227766016838
LOC401463	0.928571428571429	1.22977464562104
LOC401554	0.95	1.0075163339804
LOC401557	1	2.41522945769824
LOC401585	0.9625	1.26403961300692
LOC403312	0.988888888888889	1.33333333333333
LOC414300	0.98	0.765780486227234
LOC439933	0.942857142857143	0.795995487064466
LOC440028	0.8	0.562457131425461
LOC440117	0.92	1.69320436306111
LOC440434	0.961538461538461	0.682929219058732
LOC440461	1	3.16227766016838
LOC440700	0.906666666666667	0.472524248071137
LOC440934	1	1.35526185435788
LOC440982	0.9875	2.7937810615772
LOC441052	1	3.16227766016838
LOC441086	0.986666666666667	0.921777197924954
LOC441178	0.969565217391304	0.942809041582063
LOC441242	0.8	0.249476546166232
LOC441666	0.8625	0.909915963501048
LOC442132	1	3.16227766016838
LOC442497	0.968	1.11615018962111
LOC51145	0.971428571428571	1.2227832606829
LOC541472	0.928571428571429	1.21398741018956
LOC553103	0.847368421052632	0.256098457147025
LOC554206	0.895	0.292004634082406
LOC554223	0.825	1.24574574491482
LOC641746	1	3.16227766016838
LOC642131	0.916	0.929120024627513
LOC642361	0.96	2.13490588299618
LOC642366	0.95	1.23870558826201
LOC642846	0.95	1.09713431434064
LOC642852	0.928	0.743943759008377
LOC643072	0.95	0.495367966610837
LOC643339	0.966666666666667	0.627310543924234
LOC643387	0.933333333333333	0.816496580927726
LOC643441	1	3.16227766016838
LOC643542	0.946666666666667	1.04609173522427
LOC643733	0.991666666666667	1.30995279737895
LOC643770	0.8	0.720082299823095
LOC643923	1	1.89215404065849
LOC644285	1	3.16227766016838
LOC644554	1	1.74801474695025
LOC644656	0.7	0.765780486227235
LOC644762	1	3.16227766016838
LOC644794	1	3.16227766016838
LOC645177	0.9875	2.12438968884444
LOC645485	0.986666666666667	0.786760888146623
LOC645967	0.972727272727273	0.96421222530079
LOC646214	0.99	2.36480157759111
LOC646471	1	2.24982852570184
LOC646522	0.99	1.75129494264241
LOC646626	0.891666666666667	0.869226987360353
LOC646762	1	1.16971267064356
LOC646903	0.94	0.627310543924234
LOC646938	0.975	2.16024689946929
LOC648987	0.644444444444444	0.292004634082406
LOC652276	0.966666666666667	0.86066296582387
LOC653160	1	1.69967317119759
LOC653653	1	2.10818510677892
LOC654342	0.9	0.942809041582063
LOC654841	0.911764705882353	0.506039908395463
LOC727993	0.926086956521739	0.600925212577332
LOC728024	0.963157894736842	0.814884542670293
LOC728040	1	3.16227766016838
LOC728084	0.953846153846154	0.642210709393794
LOC728095	1	3.16227766016838
LOC728175	0.95	1.64570147151096
LOC728392	0.95	2.24982852570184
LOC728485	0.975	1.4142135623731
LOC728613	0.965217391304348	0.552483121663016
LOC728730	0.961538461538461	1.13553405309303
LOC728739	0.983333333333333	1.91070501407037
LOC728743	0.955555555555555	0.519191198238887
LOC728975	0.971428571428571	1.33024333304207
LOC728989	1	3.16227766016838
LOC729218	0.97	1.70276489393682
LOC729224	1	2.62936879248872
LOC729296	0.955555555555555	2.1159672857208
LOC729603	1	2.10818510677892
LOC729609	1	2.10818510677892
LOC729652	0.9875	0.972883373078792
LOC729683	0.866666666666667	0.602338601936834
LOC729867	0.971428571428571	0.682929219058732
LOC729870	0.972222222222222	1.06598119121352
LOC729966	0.911111111111111	1.30211433065757
LOC729970	0.921739130434783	0.493864798324795
LOC730098	0.9	0.838419850555191
LOC730100	1	3.16227766016838
LOC730101	0.914705882352941	0.366953246230681
LOC730102	0.95625	0.563169832687694
LOC730183	0.88	1.00045903146783
LOC730202	0.990909090909091	1.56149659139502
LOC730668	0.808333333333333	0.466569474815843
LOC731157	0.925	1.35526185435788
LOC81691	0.907142857142857	0.553494117813825
LOC90768	0.965	1.11863025087154
LOC90784	1	3.16227766016838
LOC91450	0.882608695652174	0.666666666666667
LOC93429	1	3.16227766016838
LOC93622	0.947368421052632	0.752851627301738
LOH12CR2	0.954545454545454	0.506039908395463
LONP1	0.6	0.666666666666667
LONP2	0.95	0.426494870081185
LONRF1	0.9	0.686060501957137
LONRF2	0.988888888888889	1.49071198499986
LONRF3	0.971428571428571	0.776895443089001
LOX	0.96875	1.21819580027618
LOXL1-AS1	0.883333333333333	0.873301864919303
LOXL1	0.891666666666667	0.711805216802088
LOXL2	0.96	1.26884881852135
LOXL3	0.966666666666667	1.1653431646335
LOXL4	0.927272727272727	1.00628985261053
LPAR1	0.983333333333333	0.96421222530079
LPAR2	0.954545454545454	1.44937726091051
LPAR3	1	3.16227766016838
LPAR4	0.98	1.79161283295523
LPAR5	0.89	0.612706637003771
LPAR6	0.98	2.1444732295132
LPCAT1	0.945283018867925	0.319047428786156
LPCAT2	0.936842105263158	0.514558542537867
LPCAT3	0.875	0.457373667971425
LPCAT4	0.958333333333333	1.17810344202351
LPGAT1	0.975	0.666666666666667
LPIN1	1	3.16227766016838
LPIN2	0.910714285714286	0.569868241010027
LPIN3	0.9	0.264785315920089
LPL	0.88	1.0883809088526
LPO	1	3.16227766016838
LPP-AS1	0.990909090909091	2.41522945769824
LPP-AS2	0.915	0.541290770659452
LPP	0.917391304347826	0.807810199999967
LPXN	0.866666666666667	0.690065559342354
LRAT	1	1.69320436306111
LRBA	1	1.05409255338946
LRCH1	0.936842105263158	0.866242325209584
LRCH2	0.947368421052632	1.43976701334453
LRCH3	0.961111111111111	1.00221975855819
LRCH4	0.872727272727273	0.632455532033676
LRCOL1	0.945454545454546	1.79815788519378
LRFN1	1	3.16227766016838
LRFN2	1	1.74801474695025
LRFN3	0.8	0.525235737930436
LRFN4	0.985714285714286	1.29099444873581
LRFN5	0.9375	1.20540095113263
LRG1	0.933333333333333	1.33333333333333
LRGUK	0.98	0.925462847164316
LRIF1	0.933333333333333	1.05409255338946
LRIG1	0.947058823529412	0.677185263909962
LRIG2	0.944444444444444	0.767834071266528
LRIG3	0.9	0.795995487064467
LRMP	0.884615384615385	0.669212824883581
LRP1-AS	0.87	0.894568078957157
LRP1	0.85	0.573488351136175
LRP10	0.86875	0.361484732391691
LRP11	0.981818181818182	1.20540095113263
